season,episode,scene,line_text,speaker,deleted
7,2,33,Do you have your card?,Dwight,False
7,14,22,"Umm... 'You don't have to sniff my rear end anymore, Bob, I'm the only one here.' Ha.",Gabe,False
5,10,44,"Hey, I'd like to buy one of your dolls.",Toby,False
2,11,37,Roy said the first one didn't count.,Michael,False
4,2,42,Fine. [sighs] Then I just want to be friends.,Dwight,False
7,14,3,Holly is ruining Michael's life. He thinks she is so special. And she's so not. Her personality is like a 3. Her sense of humor is a 2. Her ears are like a 7and a 4. Add it all up and what do you get? 16. And he treats her like she's a perfect 40. It's nuts.,Erin,False
2,3,52,"I mean, you've got, you've got stuff here. You rented 'Mermaids.' You can't... It's a movie. You can't deduct that, you know that.",Oscar,True
9,23,68,I think you're only a teeny',Dwight,False
2,16,12,"OH, that's great. I'm really happy for [starts to walk away]",Jim,False
5,2,19,Am I getting fired?,Meredith,False
5,11,23,Hey. It is my business when it happens at work.,Jim,False
8,15,10,"That's a good one. [a red sports car drives up] Whoa, Stanley! Did you just come back from burning down a rival nightclub?",Jim,False
6,19,7,"You know what we haven't done in a while? Happy hour. Upstairs, the warehouse, everybody just going out for a drink.",Oscar,False
6,14,38,Thanks for having me.,Michael,False
8,6,41,[her text tones rings] Dwight stopped the device!,Pam,False
2,19,12,Somebody got donuts for my birthday!,Michael,False
2,12,17,Do you think Dwight's bein' a little weird today?,Jim,False
3,6,4,I actually might not go. Feeling kind of tired.,Pam,False
9,2,21,"So, ah, it was a year ago today that I met Laura. I thought she was my waitress and, uh, took her three weeks to tell me that she actually owned the place. You are full of surprises. You are my beautiful mystery girl. And, today, I have a surprise for you. [approaches piano]",Roy,False
6,23,29,Was there a fistfight?,Phyllis,False
7,9,3,A what?,Michael,False
1,4,46,"Yeah, I could say something.",Toby,False
6,20,1,No. I won't say it.,Kevin,False
4,1,62,"So we've got what, another 20 minutes?",Stanley,False
6,14,20,Looks like we kicked it. [indicates water jug is empty],Toby,False
9,23,13,Dwight has made me his bestisch mensch. Which is Schrute for best man. He's putting himself entirely in my hands tonight. And I know for over 12 years I've done nothing but trick and prank him but tonight'only good surprises. 'Guten Pranken'. [chuckles],Jim,False
7,7,46,"I didn't sign up for this. You guys are young, that's great. You want to give back to society. I've done that. I need to take.",Michael,False
5,16,1,Shoot.,Pam,False
5,8,23,"God! No, that's not... I don't know what that is.  And I... I bet he has nothing to do with that!",Michael,False
5,8,26,"[walking out of the building] Hey, do you mind if we make a stop on the way home?",Jim,False
9,14,18,What? Wait. The state transportation secretary will be there. You could sell your beet salt idea to the highway people.,Angela,False
3,5,33,Screwgun. The sales call!,Dwight,False
9,20,44,Jim! [hands him umbrella],Pam,False
2,7,43,"You're right, we didn't dance.  It was more like, swaying.  But still romantic.",Jim,False
6,23,42,"[sighs] Umm... I have done some very bad things, things of which I am not proud. I would like to publicly apologize to... the coach and the players. And I vow to never listen to my bodily instincts ever again.",Michael,False
1,4,6,"I was just going to say, maybe we could have streamers, but that's dumb, everybody has streamers. Never mind.",Phyllis,False
2,9,22,"Hey, is Katy coming?",Ryan,False
5,10,45,[dragging Meredith on the floor into the rehab center] Let's start meeting-- Hello. How are you?,Michael,False
3,1,13,"I ate a tuna sandwich, on my first day.  So, Andy started calling me Big Tuna.  ...I don't think any of them actually know my real name.",Jim,False
9,20,23,Oh man.,Nellie,False
9,23,32,"Hey, dude, leave him alone. What are you doing?",Jim,False
2,12,47,Next-ish.,Michael,True
3,8,14,I'm Pam.,Pam,False
2,9,45,"Jim, this is hardly the time.",Dwight,True
3,14,40,"I don't care what Jim says, that is not the real Ben Franklin.  I am 99% sure.",Dwight,False
5,25,19,"Now I know what the founders of Phillip-Morris felt like. you just want to give people a smooth, fun way to relax and suddenly you're just some terrible monster.",Michael,False
7,11,34,Get a life!,Holly,False
3,17,48,Are they going to call the cops?,Roy,False
3,17,56,These wings are all fat and bone.,Oscar,False
6,8,2,Fish sticks are not an aphrodisiac.,Dwight,False
2,12,27,"Uh, ok, I think we need to take him to the hospital because I'm pretty sure he has a concussion.",Jim,False
1,3,15,He's got to come out sometime. To go to the bathroom.,Kevin,False
9,6,16,"Uh, did you need something?",Andy,False
6,24,28,"Well, deal with this. [crosses arms]",Michael,False
8,15,11,I loved it.,Darryl,False
8,19,8,What?,Pam,False
8,15,22,How long will he be gone?,Erin,False
7,24,61,I've been turned into a puppet!,Erin,False
4,7,57,"Yes, I have been working with you forever.",Pam,False
7,15,4,And what do we have here?,Gabe,False
2,18,42,Okay. I think five plain and one veggie should be fine.,Angela,True
5,2,9,Maybe we should talk about Meredith first.,Holly,False
9,7,7,"The White Pages: Do you want it? No. Do you use it? No. Does it inexplicably show up on your doorstep three times a year? Yes, yes, and yes. There's a reason that we in the paper industry call this thing 'the White Whale'. Look at all that sweet blubber.",Dwight,False
8,9,18,I have these new sneakers which are basically like a gym for your feet.,Kelly,False
7,8,36,I just went out for a walk.,Michael,False
2,6,23,"Hey, put me down. Put me down. [Meredith turns and looks at Jim and Pam] Oh my god, hey, put me down. Hey...",Pam,False
3,15,12,"Hello, Angela.",Dwight,False
7,1,16,"What happened to me this summer? Dwight bought the building, so actually, this has been the busiest summer of my life.",Jim,False
7,15,28,"Hello, Holly.",Michael,False
8,9,23,Very cute. [holds out the phone],Jim,False
3,23,75,"Always hit your numbers, personable, you make a great impression on everyone you meet---",David,False
3,3,25,It's not about a surprise party is it?,Jan,False
4,9,7,Follow me.,Jan,False
3,23,82,"Oh, I know.  We talked about it and he told me.",Pam,False
8,13,20,"Uh, I did, every morning. And if I didn't, then I hope I die.",Andy,False
3,2,19,"Oh, no, sorry, it's an inside joke. There's this bartender at Stamford who, uh... you know what? You'd just have to be there.",Jim,False
7,21,34,"Oh, okay...",Andy,False
8,1,24,We do.,Kevin,False
3,6,43,"No kidding. And I am just going to lie down in the back, if that's all right.",Jim,False
3,20,40,"I understand that, Dwight.",Michael,False
8,10,7,"Oh no, no. It's fine, Kelly.",Erin,False
5,19,45,"Hey, did anyone see the client list that Michael was supposed to be working on.",Charles,False
3,18,44,"Oh, God.",Jan,False
4,13,3,What college did you go to Mike?,Darryl,False
3,21,4,[whispering] Yeah. [Pam and Ryan whispering],Ryan,False
9,22,38,That's totally uncool.,Kevin,False
9,22,37,Wow. Man. I hope he doesn't regret it.,Darryl,False
4,6,19,No.,Jim,False
2,19,30,How dare you sir. You are gross.,Michael,False
8,5,23,"So, can we speak our minds now, or are we still sparing feelings, because I hate all of this.",Angela,False
8,16,30,You look like Ed Harris if they stretched him a little bit.,Nellie,False
3,2,34,Used to be. Evan will call you in the morning to work out the details. We can now sell HammerMill products.,Michael,False
2,22,34,"Okay, all right, whatever.",Michael,False
2,10,22,"[unwraps present] Whoa, a video iPod.",Ryan,False
1,5,16,You coming down?,Jim,False
2,10,72,"What separates humans from jungle beasts? The fact that we have rules. When humans give each other gifts, they do it properly and orderly. When bears give each other gifts they just rip open a fox carcass and present it to their mate. I prefer the human way.",Dwight,False
4,2,55,"Yeah, I'm gonna do some mock ups, and then turn those into thumbnails, maybe do some... splash frames. [laughs] I don't know what I'm talking about but I'm excited.",Pam,False
8,15,28,You haven't done any of the research.,Jim,False
4,12,1,I love it!,Michael,False
6,16,51,I think you're good.  Doing a good job.,Jim,False
4,3,78,Put cold tea bags on your eyes.,Pam,False
8,24,28,No! Dwight! Give me the diaper! Dwight!,Angela,False
7,3,28,"[on cell phone] Unfortunately, in this ham-fisted production of Sweeney Todd, the real terror comes from the vocal performances. New paragraph.",Creed,False
6,13,21,The Electric City. Scranton!,Michael,False
3,12,25,I don't know. Who knows how words are formed.,Michael,False
3,13,34,Wait up. Where are you going? Do you want me to come with?,Andy,False
6,22,20,"No, what happened with Donna?",Michael,False
6,8,36,Really?,Pam,False
3,11,66,There is a butterfly on this. Why?,Stanley,False
7,18,7,In case... in case of what?,Michael,False
5,19,43,"The whole office feels darker, you know?  It's just a sad dark day.",Andy,False
6,3,4,"If you stop crying, I'll stop writing it.",Jim,False
4,8,18,Okay.,Pam,False
4,2,38,Hi.,Pam,False
9,2,40,Uh-huh.,Jim,False
2,8,22,"No, no, no, I finished all of that.  I'm very fast.  I'm not too fast.  Not like wham-bam-thank ya ma'am.  But I do say thank ya ma'am.  But, I'm, I'm not like wham-bam.  Not that there's anything wrong with wham-bam.  If it's consensual.  [cold Jan stare]  We're talking about office stuff.  Can I ask you a question?",Michael,False
2,2,1,"[clears throat] Hey, what's up?",Michael,False
4,14,77,Have a good night.,Michael,False
6,3,6,"Mmm, sure, but could I first talk to you in my office?",Michael,False
1,5,10,Threat neutralized.,Michael,False
6,18,13,"Ahh, these aren't leads. What are they?",Jim,False
7,4,25,"Herpes, like all STDS, is a consequence of sex. Can anyone else name any other consequences?",Andy,False
2,15,38,Excuse me?,Jan,False
4,2,21,"If the kid wants to set mine up, I'll let him.",Stanley,False
7,4,14,"Ummm, no.",Donna,False
3,11,67,"Oh, so you've been to a real luau.",Kevin,False
7,21,18,Brava!,Oscar,False
8,15,26,"No, I don't feel like it. You do a hundred jumping jacks.",Dwight,False
6,1,15,"Oh my God! Wait a second, do people often say they're going on sales calls and then go someplace else? 'Cause that's not cool.",Michael,False
7,1,21,"Hey, why can't we bother Luke? He deserves it.",Phyllis,False
3,16,29,"Don't hurt that bat, Creed! It's a living thing with feelings and a family!",Kelly,False
4,7,57,"Oh, no.",Pam,False
3,8,63,"Oh, my Lord.",Angela,False
3,3,15,That's not his fault!  He had to follow his heart!,Dwight,False
2,21,9,"It's like child abuse. I say, if Jesus saw that, he'd freak out! He'd freak out, Toby! I mean on some levels... it's... and I'm supposed to work there. I'm supposed...",Oscar,False
9,6,11,"Alright, guys. A lot of assets here that my dad couldn't steal.  Now, first of all, there is the family boat. 43 foot Tartan Sloop. My lawyer has lined up a buyer in the Bahamas, the sale would cover the cost of a condo and living expenses for my mom.",Andy,False
7,24,44,"You're not getting an interview, Dwight. The whole point of this Search Committee process is to prevent hiring someone like you ever again.",Jim,False
9,12,48,"Oh, no, I really don't think that's a good idea.",Erin,False
7,24,43,"Well, I manage my department, and I've been doing that for several years now. And, god, I've learned a lot of life lessons along the way.",Kelly,False
7,3,34,How would you like it if we booed you?,Darryl,False
5,4,6,"Yeah, it was nice.",Holly,False
7,11,23,"Hey, uh, any volunteers to come with me to go buy a Christmas tree?",Pam,False
5,9,14,...That's it. [giggles],Pam,False
3,18,1,[shrieks],Karen,False
8,2,14,Double.,Robert,False
3,7,16,"I worked in Scranton for a really long time. And uh, it's going to be weird that it's all disappearing. I mean, I always knew that the branch would shut down someday. I just figured it would be because Michael sold the building for some magic beans.",Jim,False
2,4,42,Everybody!,Dwight,False
9,16,44,"Si, senor.",Jim,False
3,6,16,"Thank you, Kevin.",Michael,False
7,9,8,"Roll in the hay, five dollars.",Dwight,False
5,6,21,How many shoes do you need?,Jim,False
6,24,44,Thanks. Today helped.,Michael,False
4,8,33,"[reading the performance review] 'I am out of carrots. I am out of sticks. Mr. Scott has time and again proven himself to be an unmanageable employee, and a poor branch manager. I recommend he be removed from that position and re-assigned to sales where he belongs.'",Michael,False
5,9,19,"Oh, there we go.",Michael,False
2,1,48,Pam Beesley ladies and gentleman. [Pam hugs Michael and gives him a quick peck on the cheek] Oh! Thank you.,Michael,False
2,21,38,"Do the right thing here, Michael. Okay, I have served you loyally for years.",Dwight,False
3,15,18,Did you ever see that movie?,Jim,False
7,9,35,"Oh... Uh, That's a lot of pressure. I--I'm gonna need some more time.",Ryan,False
7,12,10,Sad. To soak up my tears.,Michael,False
9,5,7,"Pam, what are you?",Erin,False
6,19,33,No drama. Ok.,Andy,False
9,11,31,Actually' You look great. They steered you right. I guess it does make sense buying from a father son team. You know what? I'll take one too.,Dwight,False
2,16,7,"Hey, Pam. You heart N.Y., right? You want me to pick you up anything?",Michael,False
